,Date,Key,MinimumTemperature,MaximumTemperature,NewMild,NewSevere,NewCritical,CurrentlyMild,CurrentlySevere,CurrentlyCritical,RetailAndRecreation,GroceryAndPharmacy,Parks,TransitStations,Workplaces,Residential,ConfirmedRateChange,DeathsRateChange,MinimumTemperature_cat,MaximumTemperature_cat,RetailAndRecreation_cat,GroceryAndPharmacy_cat,Parks_cat,TransitStations_cat,Workplaces_cat,Residential_cat,ConfirmedRateChange_cat,NewMild_cat,NewSevere_cat,NewCritical_cat,CurrentlyMild_cat,CurrentlySevere_cat,CurrentlyCritical_cat,DeathsRateChange_cat
1763,2020-04-08,US_ID,-7.2,16.7,32.0,6.0,2.0,548.0,153.0,58.0,-32.0,-6.0,92.0,-25.0,-46.0,15.0,0.03418803418803419,0.15384615384615385,0.0,2.0,2,2,4,2,1,2,1,0,0,0,1,1,1,2
1764,2020-04-08,US_IL,11.1,27.2,1223.0,229.0,76.0,6478.0,1808.0,677.0,-44.0,-13.0,-5.0,-53.0,-53.0,22.0,0.11284965680123994,0.21578947368421053,4.0,4.0,0,1,1,0,0,4,2,4,4,4,4,4,4,2
1765,2020-04-08,US_IN,11.1,26.7,349.0,65.0,22.0,2702.0,744.0,279.0,-35.0,-11.0,77.0,-24.0,-48.0,18.0,0.07917196295623752,0.17341040462427745,4.0,4.0,2,1,4,2,0,3,2,3,3,3,3,3,3,2
1766,2020-04-08,US_KS,9.4,32.2,117.0,22.0,7.0,451.0,127.0,47.0,-33.0,-6.0,108.0,-17.0,-46.0,16.0,0.1622222222222222,0.4074074074074074,4.0,4.0,2,2,4,3,1,3,3,2,1,1,1,1,1,3
1767,2020-04-08,US_KY,12.2,21.1,113.0,21.0,7.0,446.0,135.0,51.0,-34.0,-3.0,47.0,-30.0,-48.0,17.0,0.13988095238095238,0.1016949152542373,4.0,3.0,2,2,4,2,0,3,3,1,1,1,1,1,1,1
1768,2020-04-08,US_LA,19.4,27.2,597.0,112.0,37.0,8485.0,2143.0,782.0,-39.0,-9.0,-9.0,-42.0,-46.0,17.0,0.04581183984279047,0.12027491408934708,4.0,4.0,1,2,1,1,1,3,1,4,4,4,4,4,4,1
1769,2020-04-08,US_MA,6.1,12.8,1270.0,238.0,79.0,7242.0,2031.0,782.0,-51.0,-22.0,-13.0,-73.0,-61.0,26.0,0.10513771186440678,0.1941747572815534,3.0,2.0,0,0,1,0,0,4,2,4,4,4,4,4,4,2
1770,2020-04-08,US_MD,10.6,21.7,926.0,174.0,58.0,2835.0,713.0,259.0,-40.0,-20.0,34.0,-55.0,-57.0,24.0,0.26492793411118737,0.20388349514563106,4.0,3.0,1,0,3,0,0,4,3,4,4,4,3,3,3,2
1771,2020-04-08,US_ME,-5.0,12.2,14.0,3.0,1.0,154.0,55.0,21.0,-41.0,-15.0,28.0,-48.0,-47.0,18.0,0.03468208092485549,0.16666666666666666,0.0,1.0,1,1,3,1,0,3,1,0,0,0,0,0,0,2
1772,2020-04-08,US_MI,4.4,15.0,613.0,115.0,38.0,6161.0,1790.0,707.0,-49.0,-17.0,76.0,-48.0,-62.0,24.0,0.0386419815365989,0.1349112426035503,3.0,2.0,0,0,4,1,0,4,1,4,4,4,4,4,4,2
1773,2020-04-08,US_MN,1.7,11.7,68.0,13.0,4.0,372.0,113.0,45.0,-42.0,-14.0,31.0,-57.0,-51.0,22.0,0.07951356407857811,0.14705882352941177,2.0,1.0,1,1,3,0,0,4,2,1,1,0,0,1,1,2
1774,2020-04-08,US_MO,13.9,28.9,232.0,44.0,14.0,1397.0,399.0,157.0,-33.0,-6.0,38.0,-29.0,-47.0,15.0,0.09548896937767534,0.09433962264150944,4.0,4.0,2,2,3,2,0,2,2,2,2,2,3,3,3,1
1775,2020-04-08,US_MS,21.1,29.4,70.0,13.0,4.0,744.0,214.0,84.0,-31.0,-6.0,-4.0,-26.0,-42.0,16.0,0.045953002610966055,0.13559322033898305,4.0,4.0,2,2,1,2,1,3,1,1,1,0,2,2,2,2
1776,2020-04-08,US_MT,-5.1,5.9,10.0,2.0,1.0,99.0,34.0,14.0,-37.0,-9.0,56.0,-33.0,-43.0,15.0,0.04075235109717868,0.0,0.0,0.0,1,2,4,2,1,2,1,0,0,0,0,0,0,0
1777,2020-04-08,US_NC,15.0,28.9,164.0,31.0,10.0,1474.0,399.0,151.0,-36.0,-10.0,15.0,-44.0,-46.0,17.0,0.06364483079788885,0.15217391304347827,4.0,4.0,2,1,2,1,1,3,2,2,2,2,3,3,3,2
1778,2020-04-08,US_ND,,,11.0,2.0,1.0,87.0,28.0,11.0,-42.0,-12.0,-17.0,-30.0,-38.0,18.0,0.05907172995780591,0.0,,,1,1,0,2,2,3,2,0,0,0,0,0,0,0
1779,2020-04-08,US_NE,5.0,21.7,58.0,11.0,4.0,247.0,65.0,23.0,-33.0,-3.0,55.0,-20.0,-41.0,16.0,0.1610738255033557,0.2,3.0,3.0,2,2,4,3,1,3,3,0,0,0,0,0,0,2
1780,2020-04-08,US_NH,2.2,16.1,58.0,11.0,4.0,298.0,95.0,34.0,-40.0,-16.0,17.0,-46.0,-50.0,22.0,0.1020979020979021,1.0,2.0,2.0,1,1,2,1,0,4,2,0,0,0,0,0,0,4
1781,2020-04-08,US_NJ,4.4,20.6,2417.0,453.0,151.0,20146.0,5792.0,2188.0,-58.0,-7.0,-10.0,-67.0,-63.0,28.0,0.06801603025936599,0.22077922077922077,3.0,3.0,0,2,1,0,0,4,2,4,4,4,4,4,4,2
1782,2020-04-08,US_NM,,,86.0,16.0,5.0,383.0,99.0,36.0,-37.0,-10.0,0.0,-28.0,-47.0,18.0,0.15743440233236153,0.08333333333333333,,,1,1,1,2,0,3,3,1,1,1,1,0,0,1
1783,2020-04-08,US_NV,2.8,15.6,185.0,35.0,12.0,831.0,267.0,102.0,-43.0,-16.0,-42.0,-54.0,-55.0,21.0,0.11068519405845711,0.22413793103448276,2.0,2.0,1,1,0,0,0,4,2,2,2,2,2,2,2,2
1784,2020-04-08,US_NY,,,8362.0,1568.0,523.0,52483.0,15702.0,6183.0,-62.0,-12.0,-23.0,-70.0,-63.0,27.0,0.0752756313776888,0.14192020404445255,,,0,1,0,0,0,4,2,4,4,4,4,4,4,2
1785,2020-04-08,US_OH,8.9,22.8,293.0,55.0,18.0,2081.0,602.0,229.0,-36.0,-9.0,106.0,-26.0,-50.0,18.0,0.07653701380175659,0.15568862275449102,3.0,4.0,2,2,4,2,0,3,2,3,3,3,3,3,3,2
1786,2020-04-08,US_OK,,,42.0,8.0,3.0,644.0,180.0,71.0,-27.0,0.0,59.0,-14.0,-43.0,14.0,0.035326086956521736,0.1791044776119403,,,3,2,4,3,1,2,1,0,0,0,1,1,1,2
1787,2020-04-08,US_OR,3.3,22.8,46.0,9.0,3.0,402.0,124.0,52.0,-38.0,-10.0,53.0,-41.0,-49.0,17.0,0.04911092294665537,0.0,2.0,4.0,1,1,4,1,0,3,1,0,0,0,1,1,1,0
1788,2020-04-08,US_PA,9.4,20.6,1344.0,252.0,84.0,8347.0,2103.0,769.0,-44.0,-18.0,28.0,-53.0,-54.0,21.0,0.1153925406964764,0.2875,4.0,3.0,0,0,3,0,0,4,2,4,4,4,4,4,4,3
1789,2020-04-08,US_RI,6.7,18.3,176.0,33.0,11.0,707.0,187.0,66.0,-46.0,-19.0,-15.0,-64.0,-53.0,23.0,0.17886178861788618,0.16666666666666666,3.0,3.0,0,0,1,0,0,4,3,2,2,2,1,1,1,2
1790,2020-04-08,US_SC,17.2,30.6,108.0,20.0,7.0,1007.0,314.0,113.0,-41.0,-12.0,-26.0,-30.0,-45.0,17.0,0.05585436491518411,0.23529411764705882,4.0,4.0,1,1,0,2,1,3,2,1,1,1,2,2,2,3
1791,2020-04-08,US_SD,-0.6,9.4,58.0,11.0,4.0,211.0,50.0,18.0,-37.0,-6.0,25.0,-23.0,-37.0,17.0,0.228125,0.0,1.0,1.0,1,2,3,2,2,3,3,0,0,0,0,0,0,0
1792,2020-04-08,US_TN,,,179.0,34.0,11.0,1343.0,474.0,185.0,-35.0,-5.0,8.0,-32.0,-45.0,17.0,0.0541324311261479,0.09722222222222222,,,2,2,2,2,1,3,1,2,2,2,2,3,3,1
1793,2020-04-08,US_TX,,,873.0,164.0,55.0,4285.0,1143.0,447.0,-38.0,-15.0,-14.0,-42.0,-48.0,21.0,0.13205035100459936,0.14935064935064934,,,1,1,1,1,0,4,3,4,4,4,4,3,4,2
1794,2020-04-08,US_UT,4.4,22.2,86.0,16.0,5.0,667.0,205.0,77.0,-33.0,-8.0,71.0,-43.0,-50.0,19.0,0.06214039125431531,0.0,3.0,4.0,2,2,4,1,0,3,2,1,1,1,1,2,2,0
1795,2020-04-08,US_VA,,,250.0,47.0,16.0,1729.0,456.0,168.0,-38.0,-13.0,24.0,-49.0,-52.0,21.0,0.09360936093609361,0.19047619047619047,,,1,1,3,1,0,4,2,3,3,3,3,3,3,2
1796,2020-04-08,US_VT,0.0,12.2,24.0,4.0,2.0,227.0,63.0,26.0,-50.0,-29.0,-1.0,-52.0,-56.0,23.0,0.05217391304347826,0.0,1.0,1.0,0,0,1,0,0,4,1,0,0,0,0,0,0,0
1797,2020-04-08,US_WA,0.7,11.7,284.0,53.0,18.0,2139.0,736.0,317.0,-40.0,-12.0,51.0,-55.0,-58.0,21.0,0.04007224291680777,0.03263403263403263,2.0,1.0,1,1,4,0,0,4,1,3,3,3,3,3,3,1
1798,2020-04-08,US_WI,,,142.0,27.0,9.0,965.0,287.0,115.0,-47.0,-18.0,31.0,-37.0,-46.0,20.0,0.06904577191621412,0.07608695652173914,,,0,0,3,1,1,4,2,2,2,2,2,2,2,1
1799,2020-04-08,US_WV,8.9,25.6,40.0,8.0,2.0,217.0,58.0,22.0,-38.0,-13.0,1.0,-27.0,-45.0,15.0,0.12135922330097088,0.0,3.0,4.0,1,1,1,2,1,2,2,0,0,0,0,0,0,0
1800,2020-04-08,US_WY,0.6,16.7,4.0,1.0,0.0,73.0,23.0,10.0,-32.0,-4.0,26.0,-12.0,-38.0,14.0,0.023148148148148147,0.0,2.0,2.0,2,2,3,3,2,2,1,0,0,0,0,0,0,0
1801,2020-04-09,US_AK,-16.1,-1.7,7.0,1.0,0.0,74.0,23.0,10.0,-38.0,-12.0,19.0,-48.0,-44.0,18.0,0.03982300884955752,0.0,0.0,0.0,1,1,2,1,1,3,1,0,0,0,0,0,0,0
1802,2020-04-09,US_AL,16.8,27.5,320.0,60.0,20.0,1229.0,311.0,124.0,-35.0,-4.0,5.0,-31.0,-43.0,18.0,0.16884761502743773,0.12121212121212122,4.0,4.0,2,2,2,2,1,3,3,3,3,3,2,2,2,1
1803,2020-04-09,US_AR,14.4,31.1,95.0,18.0,6.0,381.0,107.0,42.0,-25.0,0.0,58.0,-25.0,-38.0,13.0,0.119,0.16666666666666666,4.0,4.0,3,2,4,2,2,2,2,1,1,1,1,1,1,2
1804,2020-04-09,US_AZ,,,234.0,44.0,15.0,1136.0,322.0,128.0,-37.0,-14.0,-17.0,-41.0,-49.0,18.0,0.10711665443873808,0.1125,,,1,1,0,1,0,3,2,3,2,3,2,2,2,1
1805,2020-04-09,US_CA,6.1,15.0,1082.0,203.0,68.0,7294.0,2050.0,798.0,-49.0,-24.0,-54.0,-62.0,-56.0,26.0,0.07973108450787285,0.11312217194570136,3.0,2.0,0,0,0,0,0,4,2,4,4,4,4,4,4,1
1806,2020-04-09,US_CO,-6.7,16.7,181.0,34.0,11.0,1850.0,588.0,237.0,-42.0,-16.0,12.0,-56.0,-55.0,22.0,0.04162829250322343,0.0782122905027933,0.0,2.0,1,1,2,0,0,4,1,2,2,2,3,3,3,1
1807,2020-04-09,US_CT,1.7,11.1,1602.0,300.0,100.0,4768.0,1274.0,445.0,-48.0,-17.0,-32.0,-59.0,-55.0,25.0,0.25742192520241614,0.37184115523465705,2.0,1.0,0,0,0,0,0,4,3,4,4,4,4,4,4,3
1808,2020-04-09,US_DC,,,66.0,12.0,4.0,696.0,183.0,67.0,-64.0,-36.0,-67.0,-78.0,-71.0,30.0,0.05763888888888889,0.18518518518518517,,,0,0,0,0,0,4,2,1,1,0,1,1,1,2
1809,2020-04-09,US_DE,,,223.0,42.0,14.0,651.0,149.0,55.0,-39.0,-19.0,-13.0,-52.0,-51.0,21.0,0.30064655172413796,0.4375,,,1,0,1,0,0,4,4,2,2,2,1,1,1,4
1810,2020-04-09,US_FL,,,727.0,136.0,45.0,6683.0,1890.0,734.0,-46.0,-21.0,-46.0,-58.0,-50.0,21.0,0.0588159171789065,0.14563106796116504,,,0,0,0,0,0,4,2,4,4,4,4,4,4,2
1811,2020-04-09,US_GA,16.1,29.4,532.0,100.0,33.0,4174.0,1230.0,466.0,-37.0,-10.0,-10.0,-51.0,-51.0,21.0,0.06716493283506716,0.04696132596685083,4.0,4.0,1,1,1,1,0,4,2,3,3,3,4,4,4,1
1812,2020-04-09,US_HI,18.9,26.1,20.0,4.0,1.0,142.0,47.0,17.0,-50.0,-27.0,-67.0,-69.0,-51.0,24.0,0.06097560975609756,0.0,4.0,4.0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
1813,2020-04-09,US_IA,0.0,17.2,100.0,19.0,6.0,525.0,146.0,56.0,-42.0,-6.0,15.0,-23.0,-43.0,19.0,0.1091703056768559,0.07407407407407407,1.0,3.0,1,2,2,2,1,3,2,1,1,1,1,1,1,1
1814,2020-04-09,US_ID,-7.2,20.0,18.0,3.0,1.0,450.0,150.0,58.0,-32.0,-4.0,110.0,-29.0,-46.0,16.0,0.01818181818181818,0.2,0.0,3.0,2,2,4,2,1,3,1,0,0,0,1,1,1,2
1815,2020-04-09,US_IL,4.4,27.8,1075.0,202.0,67.0,6982.0,1940.0,728.0,-44.0,-8.0,-26.0,-55.0,-53.0,23.0,0.08913649025069638,0.14285714285714285,3.0,4.0,0,2,0,0,0,4,2,4,4,4,4,4,4,2
1816,2020-04-09,US_IN,2.2,11.1,326.0,61.0,20.0,2650.0,768.0,294.0,-37.0,-9.0,11.0,-28.0,-49.0,20.0,0.06865219586067643,0.20689655172413793,2.0,1.0,1,2,2,2,0,4,2,3,3,3,3,3,3,2
1817,2020-04-09,US_KS,3.3,17.2,48.0,9.0,3.0,443.0,127.0,49.0,-38.0,-11.0,57.0,-24.0,-47.0,19.0,0.05736137667304015,0.10526315789473684,2.0,3.0,1,1,4,2,0,3,2,0,0,0,1,1,1,1
1818,2020-04-09,US_KY,7.8,24.4,158.0,30.0,10.0,533.0,157.0,59.0,-35.0,-3.0,21.0,-34.0,-48.0,18.0,0.17145343777197564,0.12307692307692308,3.0,4.0,2,2,3,2,0,3,3,2,2,2,1,1,1,1
1819,2020-04-09,US_LA,21.7,26.7,1002.0,188.0,63.0,7306.0,2245.0,824.0,-38.0,-3.0,-15.0,-45.0,-46.0,18.0,0.07357604227833235,0.07668711656441718,4.0,4.0,1,2,1,1,1,3,2,4,4,4,4,4,4,1
1820,2020-04-09,US_MA,4.4,9.4,1721.0,323.0,108.0,7981.0,2203.0,855.0,-54.0,-25.0,-42.0,-75.0,-61.0,28.0,0.12886412652767792,0.17886178861788618,3.0,1.0,0,0,0,0,0,4,3,4,4,4,4,4,4,2
1821,2020-04-09,US_MD,9.4,24.4,525.0,98.0,33.0,3083.0,779.0,288.0,-42.0,-21.0,-12.0,-58.0,-58.0,26.0,0.11864713329716042,0.11290322580645161,4.0,4.0,1,0,1,0,0,4,2,3,3,3,3,3,3,1
1822,2020-04-09,US_ME,-2.2,11.7,18.0,3.0,1.0,147.0,52.0,21.0,-51.0,-22.0,-25.0,-56.0,-48.0,19.0,0.04283054003724395,0.14285714285714285,1.0,1.0,0,0,0,0,0,3,1,0,0,0,0,0,0,2
1823,2020-04-09,US_MI,1.7,19.4,732.0,137.0,46.0,5910.0,1833.0,722.0,-53.0,-18.0,-11.0,-56.0,-63.0,26.0,0.04444120646947399,0.12200208550573514,2.0,3.0,0,0,1,0,0,4,1,4,4,4,4,4,4,1
1824,2020-04-09,US_MN,-2.8,3.9,70.0,13.0,4.0,400.0,120.0,48.0,-45.0,-14.0,-14.0,-60.0,-52.0,24.0,0.07625649913344887,0.28205128205128205,1.0,0.0,0,1,1,0,0,4,2,1,1,0,1,1,1,3
1825,2020-04-09,US_MO,7.8,31.7,170.0,32.0,11.0,1364.0,405.0,159.0,-39.0,-6.0,19.0,-34.0,-48.0,19.0,0.06372107003306282,0.3275862068965517,3.0,4.0,1,2,2,2,0,3,2,2,2,2,2,3,3,3
1826,2020-04-09,US_MS,17.8,23.3,206.0,39.0,13.0,866.0,240.0,94.0,-30.0,-4.0,-2.0,-27.0,-42.0,17.0,0.12830753869196207,0.13432835820895522,4.0,4.0,2,2,1,2,1,3,3,2,2,2,2,2,2,2
1827,2020-04-09,US_MT,-8.3,13.1,18.0,3.0,1.0,102.0,34.0,15.0,-35.0,-6.0,78.0,-33.0,-43.0,14.0,0.06626506024096386,0.0,0.0,2.0,2,2,4,2,1,2,2,0,0,0,0,0,0,0
1828,2020-04-09,US_NC,,,180.0,34.0,11.0,1435.0,407.0,157.0,-35.0,-5.0,11.0,-47.0,-47.0,18.0,0.06567425569176882,0.22641509433962265,,,2,2,2,1,0,3,2,2,2,2,3,3,3,3
1829,2020-04-09,US_ND,,,14.0,3.0,1.0,88.0,28.0,12.0,-40.0,-8.0,-4.0,-34.0,-38.0,19.0,0.07171314741035857,0.25,,,1,2,1,2,2,3,2,0,0,0,0,0,0,3
1830,2020-04-09,US_NE,-1.7,10.6,38.0,7.0,2.0,257.0,71.0,25.0,-36.0,-7.0,16.0,-22.0,-41.0,18.0,0.09248554913294797,0.16666666666666666,1.0,1.0,2,2,2,2,1,3,2,0,0,0,0,0,0,2
1831,2020-04-09,US_NH,-1.1,12.2,0.0,0.0,0.0,298.0,90.0,34.0,-47.0,-21.0,-31.0,-53.0,-50.0,24.0,0.0,0.0,1.0,1.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1832,2020-04-09,US_NJ,7.8,21.7,2872.0,538.0,180.0,20350.0,5985.0,2331.0,-61.0,-8.0,-34.0,-70.0,-64.0,30.0,0.07567932204819024,0.13031914893617022,3.0,3.0,0,2,0,0,0,4,2,4,4,4,4,4,4,2
1833,2020-04-09,US_NM,,,57.0,11.0,4.0,402.0,101.0,38.0,-36.0,-7.0,1.0,-31.0,-48.0,19.0,0.08942065491183879,0.23076923076923078,,,2,2,1,2,0,3,2,0,0,0,1,1,1,3
1834,2020-04-09,US_NV,0.0,9.4,110.0,21.0,7.0,798.0,275.0,107.0,-43.0,-17.0,-45.0,-57.0,-56.0,22.0,0.059534081104400345,0.1267605633802817,1.0,1.0,1,0,0,0,0,4,2,1,1,1,2,2,2,1
1835,2020-04-09,US_NY,,,8497.0,1593.0,531.0,54045.0,16143.0,6456.0,-65.0,-15.0,-46.0,-73.0,-65.0,29.0,0.07113102413673016,0.12747287811104022,,,0,1,0,0,0,4,2,4,4,4,4,4,4,1
1836,2020-04-09,US_OH,7.2,21.1,291.0,55.0,18.0,2088.0,616.0,240.0,-39.0,-9.0,11.0,-33.0,-51.0,21.0,0.0707070707070707,0.10362694300518134,3.0,3.0,1,2,2,2,0,4,2,3,3,3,3,3,3,1
1837,2020-04-09,US_OK,,,128.0,24.0,8.0,644.0,196.0,76.0,-29.0,-2.0,29.0,-20.0,-44.0,16.0,0.10498687664041995,0.012658227848101266,,,2,2,3,3,1,3,2,2,2,2,1,1,2,1
1838,2020-04-09,US_OR,6.1,26.1,66.0,12.0,4.0,396.0,126.0,56.0,-39.0,-8.0,41.0,-43.0,-50.0,17.0,0.06618240516545601,0.3333333333333333,3.0,4.0,1,2,3,1,0,3,2,1,1,0,1,1,1,3
1839,2020-04-09,US_PA,7.8,23.3,1591.0,298.0,99.0,8970.0,2322.0,855.0,-46.0,-19.0,-22.0,-57.0,-55.0,23.0,0.1224829115093294,0.09385113268608414,3.0,4.0,0,0,0,0,0,4,3,4,4,4,4,4,4,1
1840,2020-04-09,US_RI,4.4,12.2,222.0,42.0,14.0,856.0,223.0,80.0,-49.0,-22.0,-30.0,-68.0,-54.0,24.0,0.1910344827586207,0.22857142857142856,3.0,1.0,0,0,0,0,0,4,3,2,2,2,2,2,2,3
1841,2020-04-09,US_SC,21.1,31.1,192.0,36.0,12.0,990.0,338.0,118.0,-38.0,-8.0,-22.0,-32.0,-45.0,18.0,0.09404388714733543,0.06349206349206349,4.0,4.0,1,2,0,2,1,3,2,2,2,2,2,2,2,1
1842,2020-04-09,US_SD,-1.7,5.6,43.0,8.0,3.0,226.0,57.0,20.0,-38.0,-5.0,18.0,-24.0,-38.0,18.0,0.13740458015267176,0.0,1.0,0.0,1,2,2,2,2,3,3,0,0,0,0,0,0,0
1843,2020-04-09,US_TN,13.3,27.2,218.0,41.0,14.0,1431.0,489.0,192.0,-33.0,-4.0,0.0,-35.0,-46.0,17.0,0.062356717102246675,0.189873417721519,4.0,4.0,2,2,1,2,1,3,2,2,2,2,3,3,3,2
1844,2020-04-09,US_TX,,,702.0,132.0,44.0,4449.0,1227.0,463.0,-39.0,-15.0,-21.0,-44.0,-50.0,21.0,0.0937667058697744,0.12429378531073447,,,1,1,0,1,0,4,2,4,4,4,4,4,4,1
1845,2020-04-09,US_UT,7.2,21.7,104.0,20.0,6.0,722.0,206.0,82.0,-34.0,-7.0,33.0,-46.0,-51.0,20.0,0.07042253521126761,0.0,3.0,3.0,2,2,3,1,0,4,2,1,1,1,2,2,2,0
1846,2020-04-09,US_VA,,,318.0,60.0,20.0,1869.0,495.0,183.0,-38.0,-12.0,15.0,-53.0,-51.0,21.0,0.10891632373113855,0.4533333333333333,,,1,1,2,0,0,4,2,3,3,3,3,3,3,4
1847,2020-04-09,US_VT,0.6,11.1,18.0,3.0,1.0,232.0,63.0,25.0,-55.0,-30.0,-42.0,-60.0,-56.0,24.0,0.03801652892561983,0.0,2.0,1.0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
1848,2020-04-09,US_WA,4.7,13.5,222.0,42.0,14.0,2079.0,713.0,308.0,-40.0,-11.0,49.0,-56.0,-58.0,22.0,0.03017147818537009,0.03611738148984198,3.0,2.0,1,1,4,0,0,4,1,2,2,2,3,3,3,1
1849,2020-04-09,US_WI,,,103.0,19.0,6.0,924.0,284.0,115.0,-46.0,-14.0,14.0,-37.0,-47.0,21.0,0.04680696661828737,0.12121212121212122,,,0,1,2,1,0,4,1,1,1,1,2,2,2,1
1850,2020-04-09,US_WV,8.9,25.6,49.0,9.0,3.0,245.0,64.0,24.0,-37.0,-11.0,-14.0,-32.0,-45.0,16.0,0.13203463203463203,0.25,3.0,4.0,1,1,1,2,1,3,3,0,0,0,0,0,0,3
1851,2020-04-09,US_WY,-6.1,14.4,7.0,1.0,0.0,64.0,22.0,9.0,-32.0,-5.0,33.0,-13.0,-38.0,14.0,0.04072398190045249,0.0,0.0,2.0,2,2,3,3,2,2,1,0,0,0,0,0,0,0
1852,2020-04-10,US_AK,,,9.0,2.0,1.0,71.0,22.0,9.0,-40.0,-10.0,28.0,-49.0,-44.0,19.0,0.04680851063829787,0.0,,,1,1,3,1,1,3,1,0,0,0,0,0,0,0
1853,2020-04-10,US_AL,3.2,19.9,159.0,30.0,10.0,1229.0,324.0,123.0,-34.0,-4.0,4.0,-37.0,-48.0,20.0,0.07186710003611411,0.08108108108108109,2.0,3.0,2,2,2,1,0,4,2,2,2,2,2,2,2,1
1854,2020-04-10,US_AR,7.2,23.3,42.0,8.0,3.0,374.0,112.0,42.0,-25.0,2.0,62.0,-30.0,-43.0,15.0,0.04647006255585344,0.09523809523809523,3.0,4.0,3,3,4,2,1,2,1,0,0,0,1,1,1,1
1855,2020-04-10,US_AZ,,,75.0,14.0,5.0,1074.0,329.0,127.0,-38.0,-13.0,-21.0,-43.0,-50.0,20.0,0.031146454605699137,0.0898876404494382,,,1,1,0,1,0,4,1,1,1,1,2,2,2,1
1856,2020-04-10,US_CA,,,930.0,174.0,58.0,7017.0,2065.0,823.0,-47.0,-19.0,-44.0,-59.0,-56.0,26.0,0.06352067289311268,0.09959349593495935,,,0,0,0,0,0,4,2,4,4,4,4,4,4,1
1857,2020-04-10,US_CO,-3.3,13.9,684.0,128.0,43.0,2226.0,667.0,271.0,-43.0,-15.0,9.0,-56.0,-55.0,23.0,0.15119363395225463,0.29533678756476683,0.0,2.0,1,1,2,0,0,4,3,4,4,4,3,3,3,3
1858,2020-04-10,US_CT,2.8,8.9,603.0,113.0,38.0,4499.0,1282.0,476.0,-45.0,-10.0,-10.0,-59.0,-62.0,28.0,0.07706459525756337,0.17894736842105263,2.0,1.0,0,1,1,0,0,4,2,4,4,4,4,4,4,2
1859,2020-04-10,US_DC,,,110.0,21.0,7.0,722.0,198.0,71.0,-65.0,-34.0,-74.0,-77.0,-70.0,31.0,0.08995403808273145,0.1875,,,0,0,0,0,0,4,2,1,1,1,2,1,1,2
1860,2020-04-10,US_DE,,,95.0,18.0,6.0,701.0,164.0,60.0,-42.0,-21.0,-33.0,-58.0,-57.0,25.0,0.09859154929577464,0.0,,,1,0,0,0,0,4,2,1,1,1,1,1,1,0
1861,2020-04-10,US_FL,,,934.0,175.0,58.0,6357.0,1993.0,759.0,-47.0,-20.0,-48.0,-61.0,-53.0,23.0,0.07131508188706917,0.1016949152542373,,,0,0,0,0,0,4,2,4,4,4,4,4,4,1
1862,2020-04-10,US_GA,3.9,20.6,734.0,138.0,46.0,4522.0,1325.0,498.0,-37.0,-9.0,13.0,-53.0,-54.0,22.0,0.08678780995646412,0.09762532981530343,3.0,3.0,1,2,2,0,0,4,2,4,4,4,4,4,4,1
1863,2020-04-10,US_HI,19.4,27.2,6.0,1.0,0.0,126.0,44.0,17.0,-52.0,-29.0,-67.0,-72.0,-57.0,27.0,0.016091954022988506,0.2,4.0,4.0,0,0,0,0,0,4,1,0,0,0,0,0,0,2
1864,2020-04-10,US_IA,-3.9,7.2,94.0,18.0,6.0,551.0,158.0,60.0,-36.0,5.0,74.0,-22.0,-46.0,17.0,0.09291338582677165,0.06896551724137931,0.0,0.0,2,3,4,2,1,3,2,1,1,1,1,1,1,1
1865,2020-04-10,US_ID,-5.0,15.6,97.0,18.0,6.0,370.0,164.0,62.0,-35.0,-3.0,86.0,-30.0,-46.0,16.0,0.09821428571428571,0.3333333333333333,0.0,2.0,2,2,4,2,1,3,2,1,1,1,0,1,1,3
1866,2020-04-10,US_IL,-1.7,11.1,1172.0,220.0,73.0,7186.0,1994.0,767.0,-44.0,-3.0,-5.0,-53.0,-58.0,24.0,0.08920959688223115,0.12878787878787878,1.0,1.0,0,2,1,0,0,4,2,4,4,4,4,4,4,1
1867,2020-04-10,US_IN,0.0,10.0,445.0,83.0,28.0,2776.0,809.0,313.0,-39.0,-10.0,24.0,-34.0,-55.0,23.0,0.08754526846165958,0.22448979591836735,1.0,1.0,1,1,3,2,0,4,2,3,3,3,3,3,3,3
1868,2020-04-10,US_KS,-2.8,17.2,48.0,9.0,3.0,437.0,127.0,50.0,-33.0,-9.0,74.0,-23.0,-47.0,17.0,0.054249547920433995,0.19047619047619047,1.0,3.0,2,2,4,2,0,3,1,0,0,0,1,1,1,2
1869,2020-04-10,US_KY,0.6,25.6,278.0,52.0,17.0,738.0,195.0,75.0,-36.0,-4.0,29.0,-39.0,-52.0,21.0,0.2578008915304606,0.2328767123287671,2.0,4.0,2,2,3,1,0,4,3,3,3,3,2,1,1,3
1870,2020-04-10,US_LA,11.7,28.3,776.0,146.0,48.0,7165.0,2357.0,847.0,-44.0,-6.0,-19.0,-54.0,-58.0,24.0,0.053054750314499806,0.0754985754985755,4.0,4.0,0,2,0,0,0,4,1,4,4,4,4,4,4,1
